userid,user,pageid,revid,parentid,ns,title,timestamp,comment,size,username,top,texthidden,new
0,212.137.36.230,592392,440289209,440194520,0,Phil Mickelson,2011-07-19T11:02:05Z,/* Early professional career */,50359,212.137.36.230,,,
0,212.137.36.230,20508424,439403393,422907247,0,Latchmere House,2011-07-14T08:50:00Z,/* External links */,3299,212.137.36.230,,,
0,212.137.36.230,4839298,439056381,436829151,0,Cheddleton railway station,2011-07-12T09:10:15Z,,4058,212.137.36.230,,,
0,212.137.36.230,15129230,438572891,438570105,0,"Olivia Grant (actress, born 1983)",2011-07-09T13:02:23Z,,5085,212.137.36.230,,,
0,212.137.36.230,15129230,438570105,438568869,0,"Olivia Grant (actress, born 1983)",2011-07-09T12:38:22Z,,5086,212.137.36.230,,,
0,212.137.36.230,15129230,438568869,435865316,0,"Olivia Grant (actress, born 1983)",2011-07-09T12:26:29Z,,4884,212.137.36.230,,,
0,212.137.36.230,1239131,438400570,437487568,0,Southport F.C.,2011-07-08T11:42:19Z,/* Coaching staff */,22221,212.137.36.230,,,
0,212.137.36.230,19261,437239889,437239547,0,Monaco,2011-07-01T15:02:55Z,/* Overview */ Nortwestern changed to Northeastern as location of La Condamine,55396,212.137.36.230,,,
0,212.137.36.230,19261,437239547,437194311,0,Monaco,2011-07-01T15:00:39Z,/* Overview */,55393,212.137.36.230,,,
0,212.137.36.230,6746271,437207404,437101828,0,Abbey Clancy,2011-07-01T10:00:27Z,,11767,212.137.36.230,,,
0,212.137.36.230,2334244,437039341,434423904,0,Eton mess,2011-06-30T12:19:00Z,Undid revision 434423904 by [[Special:Contributions/78.148.139.163|78.148.139.163]] ([[User talk:78.148.139.163|talk]]),4817,212.137.36.230,,,
0,212.137.36.230,816350,436884665,435070577,0,Crouch Hill railway station,2011-06-29T17:18:31Z,/* Transport links */ removing erroneous apostrophe,3919,212.137.36.230,,,
0,212.137.36.230,3013502,436830842,377843391,3,User talk:Aidan Croft,2011-06-29T11:06:40Z,/* Churnet Valley station images */ new section,912,212.137.36.230,,,
0,212.137.36.230,4828980,436830377,434949327,0,Kingsley and Froghall railway station,2011-06-29T11:01:19Z,Copyright on image cannot belong to NSRC as NSRC did not exist when photgraph was taken,3241,212.137.36.230,,,
0,212.137.36.230,4839206,436830137,434949111,0,Consall railway station,2011-06-29T10:58:57Z,Copyriight on image cannot belong to NSRC as NSRC did not exist when the image was taken,3162,212.137.36.230,,,
0,212.137.36.230,4839419,436829835,412334021,0,Leek Brook railway station,2011-06-29T10:56:04Z,copyright on image cannot belong to NSRC as it did't exist when image was taken,4144,212.137.36.230,,,
0,212.137.36.230,4839298,436829151,434948771,0,Cheddleton railway station,2011-06-29T10:49:35Z,copyright on image cannot belong to NSRC as it did't exist when image was taken,4057,212.137.36.230,,,
0,212.137.36.230,3581643,436693543,436692401,0,Craig Gardner,2011-06-28T16:02:38Z,/* Personal life */,13760,212.137.36.230,,,
0,212.137.36.230,3581643,436692401,436643956,0,Craig Gardner,2011-06-28T15:54:11Z,/* Personal life */,13828,212.137.36.230,,,
0,212.137.36.230,18505278,436691485,436691363,0,Jean Beausejour,2011-06-28T15:48:08Z,/* Birmingham City */,11621,212.137.36.230,,,
0,212.137.36.230,18505278,436691363,436690893,0,Jean Beausejour,2011-06-28T15:47:28Z,/* Early career */,11623,212.137.36.230,,,
0,212.137.36.230,18505278,436690893,435494479,0,Jean Beausejour,2011-06-28T15:44:24Z,/* Club career */,11613,212.137.36.230,,,
0,212.137.36.230,429735,436663789,435223948,0,"Sophie, Duchess of Hohenberg",2011-06-28T12:28:09Z,fix bunching,15610,212.137.36.230,,,
0,212.137.36.230,2233890,436527552,434380174,0,Spanish and Portuguese Jews,2011-06-27T16:56:47Z,/* Portuguese */,83283,212.137.36.230,,,
0,212.137.36.230,537572,436479576,434912674,0,"Peter Taylor, Baron Taylor of Gosforth",2011-06-27T10:44:54Z,/* Family */,10954,212.137.36.230,,,
0,212.137.36.230,2597143,435960503,435960433,0,Abridge,2011-06-24T11:19:28Z,/* History */,7057,212.137.36.230,,,
0,212.137.36.230,2597143,435960433,429911779,0,Abridge,2011-06-24T11:18:50Z,/* History */,7057,212.137.36.230,,,
0,212.137.36.230,72581,435948451,434769720,0,Arminius,2011-06-24T09:20:53Z,/* Roman retaliation */,22580,212.137.36.230,,,
0,212.137.36.230,9184474,435946611,416980709,0,Royal Choral Society,2011-06-24T09:02:23Z,,3198,212.137.36.230,,,
0,212.137.36.230,15129230,435865316,435865108,0,"Olivia Grant (actress, born 1983)",2011-06-23T20:34:22Z,,4902,212.137.36.230,,,
0,212.137.36.230,15129230,435865108,435864936,0,"Olivia Grant (actress, born 1983)",2011-06-23T20:33:07Z,,4902,212.137.36.230,,,
0,212.137.36.230,15129230,435864936,435777479,0,"Olivia Grant (actress, born 1983)",2011-06-23T20:32:14Z,,4915,212.137.36.230,,,
0,212.137.36.230,1813173,435803132,434888204,0,Creatio ex nihilo,2011-06-23T12:34:11Z,/* History of the idea of creatio ex nihilo */,32657,212.137.36.230,,,
0,212.137.36.230,181692,435787768,435715723,0,United Nations Partition Plan for Palestine,2011-06-23T09:56:53Z,/* Arab reaction */,85718,212.137.36.230,,,
0,212.137.36.230,256089,435652452,434930738,0,Michael Eavis,2011-06-22T15:34:43Z,/* Personal life */,6945,212.137.36.230,,,
0,212.137.36.230,1022050,435628428,433761451,0,Tenko (TV series),2011-06-22T12:36:30Z,/* Third series */,46479,212.137.36.230,,,
0,212.137.36.230,16454984,435617979,435617566,0,Claims management company,2011-06-22T11:07:56Z,Added additional external link to article on using a claims management company to get compensation for accidents or injuries,10159,212.137.36.230,,,
0,212.137.36.230,16454984,435617566,425484738,0,Claims management company,2011-06-22T11:03:55Z,Updated link for Claims Management Regulation website and added link to more accessible public guidance on Directgov making a complaint about a claims company in External links list,9883,212.137.36.230,,,
0,212.137.36.230,2305490,435616788,434972221,0,Magistrates' court (England and Wales),2011-06-22T10:55:49Z,"Added external link to page on Directgov on what magistrate courts do, for defendants looking for information on what to expect of a hearing",11285,212.137.36.230,,,
0,212.137.36.230,847412,435616011,417653365,0,Pontcanna,2011-06-22T10:47:56Z,,1286,212.137.36.230,,,
0,212.137.36.230,24947266,435456603,431996489,0,Stamford School,2011-06-21T13:18:58Z,/* Sport */,19727,212.137.36.230,,,
0,212.137.36.230,40494892,435269183,435266549,0,Dissolution of the Soviet Union,2011-06-20T13:19:02Z,/* Caucasus - Aflame */ Added new sub-head 'Georgia' 1988~~~~,67060,212.137.36.230,,,
0,212.137.36.230,40494892,435266549,435261787,0,Dissolution of the Soviet Union,2011-06-20T12:59:16Z,/* Caucasus - Aflame */ Added detail of Azerbaijan 1988~~~~,66651,212.137.36.230,,,
0,212.137.36.230,40494892,435261787,435261293,0,Dissolution of the Soviet Union,2011-06-20T12:21:01Z,/* Popular Fronts - 1988 */ Added image of Karabakh Committee~~~~,64727,212.137.36.230,,,
0,212.137.36.230,40494892,435261293,435228638,0,Dissolution of the Soviet Union,2011-06-20T12:17:17Z,/* Caucasus - Aflame */ Fixed typo ~~~~,64613,212.137.36.230,,,
0,212.137.36.230,40494892,434794469,434794264,0,Dissolution of the Soviet Union,2011-06-17T17:27:48Z,Undid revision 434794264 by [[Special:Contributions/212.137.36.230|212.137.36.230]] ([[User talk:212.137.36.230|talk]]),56371,212.137.36.230,,,
0,212.137.36.230,40494892,434794264,434789883,0,Dissolution of the Soviet Union,2011-06-17T17:26:25Z,/* Popular Fronts - 1988 */ Added nagorno Karabakh ethnic conflict info. ~~~~,59021,212.137.36.230,,,
0,212.137.36.230,40494892,434789883,434788201,0,Dissolution of the Soviet Union,2011-06-17T16:57:48Z,/* People Power - 1987 */ Added picture of Metsamor power station ~~~~,56371,212.137.36.230,,,
0,212.137.36.230,40494892,434788201,434786963,0,Dissolution of the Soviet Union,2011-06-17T16:47:01Z,/* Loss of Outer Empire  (1989) */ Added picture of Romanian Revolution ~~~~,56233,212.137.36.230,,,
0,212.137.36.230,40494892,434786963,434783076,0,Dissolution of the Soviet Union,2011-06-17T16:38:40Z,/* Revolution - 1989 */ Added Berlin Wall image ~~~~,56076,212.137.36.230,,,
0,212.137.36.230,40494892,434780536,434777936,0,Dissolution of the Soviet Union,2011-06-17T15:54:28Z,/* People Power - 1987 */ Added Molotov Pact Image~~~~,55960,212.137.36.230,,,
0,212.137.36.230,40494892,434777936,434774064,0,Dissolution of the Soviet Union,2011-06-17T15:34:20Z,/* People Power - 1987 */ Added fotrst demonstratio0n about Nagorno Karabakh,55751,212.137.36.230,,,
0,212.137.36.230,40494892,434774064,434772268,0,Dissolution of the Soviet Union,2011-06-17T15:04:08Z,/* Baltic Republics - First Molotov Pact Protests */ Minor edit ~~~~,54617,212.137.36.230,,,
0,212.137.36.230,40494892,434772268,434766656,0,Dissolution of the Soviet Union,2011-06-17T14:51:08Z,/* People Power - 1987 */ Added Baltic States demos in 1987 ~~~~,54617,212.137.36.230,,,
0,212.137.36.230,40494892,434766656,434764983,0,Dissolution of the Soviet Union,2011-06-17T14:11:36Z,/* Russia */ Added Crimean Tatar Demonstrations Moscow 1987 ~~~~,53797,212.137.36.230,,,
0,212.137.36.230,40494892,434764983,434759383,0,Dissolution of the Soviet Union,2011-06-17T14:00:11Z,/* People Power - 1987 */ Added firts Pamyat demonstration Moscow 1987.~~~~,53375,212.137.36.230,,,
0,212.137.36.230,40494892,434759383,434755795,0,Dissolution of the Soviet Union,2011-06-17T13:20:00Z,/* Revolution - 1989 */ Added Solidarity image~~~~,52761,212.137.36.230,,,
0,212.137.36.230,40494892,434755795,434753735,0,Dissolution of the Soviet Union,2011-06-17T12:51:44Z,Added picture of Riga Freedom Monument ~~~~,52593,212.137.36.230,,,
0,212.137.36.230,40494892,434753735,434752945,0,Dissolution of the Soviet Union,2011-06-17T12:31:59Z,/* Nationalism Stirs - 1986 */ Moved Latvia before Kazakhstan so now in chron order ~~~~,52436,212.137.36.230,,,
0,212.137.36.230,803982,434753423,434753080,0,Helsinki-86,2011-06-17T12:28:47Z,Added refs,3474,212.137.36.230,,,
0,212.137.36.230,803982,434753080,415672742,0,Helsinki-86,2011-06-17T12:25:22Z,Added ref ~~~~,3443,212.137.36.230,,,
0,212.137.36.230,40494892,434752945,434750975,0,Dissolution of the Soviet Union,2011-06-17T12:23:53Z,/* Latvia */ Added Helsinki-86 info ~~~~,52418,212.137.36.230,,,
0,212.137.36.230,2274443,434751976,434751934,0,Momčilo Krajišnik,2011-06-17T12:14:38Z,/* Conviction by the ICTY */,10364,212.137.36.230,,,
0,212.137.36.230,2274443,434751934,434094492,0,Momčilo Krajišnik,2011-06-17T12:14:17Z,/* Conviction by the ICTY */,10391,212.137.36.230,,,
0,212.137.36.230,40494892,434750975,434749948,0,Dissolution of the Soviet Union,2011-06-17T12:05:39Z,/* Nationalism Stirs - 1986 */ Latvia - added first demo Dec 1986 ~~~~,51741,212.137.36.230,,,
0,212.137.36.230,40494892,434749948,434742828,0,Dissolution of the Soviet Union,2011-06-17T11:56:15Z,Removed 4 error refs ~~~~,51275,212.137.36.230,,,
0,212.137.36.230,45212487,434748689,385685182,0,Polydeism,2011-06-17T11:44:00Z,/* Etymologically disjunctive uses of the term */,4250,212.137.36.230,,,
0,212.137.36.230,18445638,434745969,434745919,0,List of Salagamas,2011-06-17T11:18:01Z,/* Feudal officials */,5694,212.137.36.230,,,
0,212.137.36.230,18445638,434745919,434011174,0,List of Salagamas,2011-06-17T11:17:43Z,/* Feudal officials */,5694,212.137.36.230,,,
0,212.137.36.230,40494892,434742828,434740211,0,Dissolution of the Soviet Union,2011-06-17T10:51:16Z,/* Nationalism Stirs - 1986 */ Added jeltoqsan riots info ~~~~,51386,212.137.36.230,,,
0,212.137.36.230,40494892,434740211,434738022,0,Dissolution of the Soviet Union,2011-06-17T10:27:16Z,/* The New General Secretary - 1985 */ Added first content for this section ~~~~,47718,212.137.36.230,,,
0,212.137.36.230,40494892,434738022,434655223,0,Dissolution of the Soviet Union,2011-06-17T10:03:57Z,Amended heading structure to a year by year analysis of decline and fall from 1985 to 1991~~~~,45761,212.137.36.230,,,
0,212.137.36.230,40494892,434586029,434585027,0,Dissolution of the Soviet Union,2011-06-16T13:32:19Z,/* Loss of Outer Empire  (1989) */ Changed map to show eastern block in 1989~~~~,40186,212.137.36.230,,,
0,212.137.36.230,40494892,434585027,434579313,0,Dissolution of the Soviet Union,2011-06-16T13:24:24Z,/* Loss of Outer Empire  (1989) */ Expanded intro to show why this section is relevant to the topic ~~~~,40308,212.137.36.230,,,
0,212.137.36.230,40494892,434579313,434578479,0,Dissolution of the Soviet Union,2011-06-16T12:43:36Z,/* Romania */ Added first free elections 1990~~~~,39288,212.137.36.230,,,
0,212.137.36.230,40494892,434578479,434572629,0,Dissolution of the Soviet Union,2011-06-16T12:36:48Z,/* Romania */ Re-written section. ~~~~,39158,212.137.36.230,,,
0,212.137.36.230,2188326,434576452,432723818,0,Bao Xishun,2011-06-16T12:18:33Z,"""returned ... back"" is a tautology. Corrected.",9182,212.137.36.230,,,
0,212.137.36.230,40494892,434572629,434478898,0,Dissolution of the Soviet Union,2011-06-16T11:45:09Z,/* Bulgaria */ Added Ecoglasnost foundation ~~~~,38813,212.137.36.230,,,
0,212.137.36.230,19017269,434391046,434272379,0,World population,2011-06-15T11:09:09Z,,73184,212.137.36.230,,,
0,212.137.36.230,32059,434376318,431245437,0,Unitarian Universalism,2011-06-15T08:35:56Z,/* Beliefs */,56413,212.137.36.230,,,
0,212.137.36.230,40494892,434243624,434243070,0,Dissolution of the Soviet Union,2011-06-14T14:44:20Z,/* Loss of Outer Empire  (1989) */ Added intro reference to sinatra doctrine. ~~~~,31495,212.137.36.230,,,
0,212.137.36.230,40494892,434243070,434239305,0,Dissolution of the Soviet Union,2011-06-14T14:40:18Z,/* Loss of Outer Empire  (1989) */ Added info about loss of eastern europe. ~~~~,31233,212.137.36.230,,,
0,212.137.36.230,40494892,434239305,434236910,0,Dissolution of the Soviet Union,2011-06-14T14:11:21Z,/* Congress of People's Deputies  (1989) */ Typo fixed,24381,212.137.36.230,,,
0,212.137.36.230,40494892,434236910,434231055,0,Dissolution of the Soviet Union,2011-06-14T13:54:44Z,Added section on Congress of peoples deputies  and amended headers~~~~,24381,212.137.36.230,,,
0,212.137.36.230,40494892,434231055,434227971,0,Dissolution of the Soviet Union,2011-06-14T13:10:34Z,Minor amendment added word 'such' ~~~~,22194,212.137.36.230,,,
0,212.137.36.230,40494892,434227971,434227694,0,Dissolution of the Soviet Union,2011-06-14T12:42:17Z,/* Multi-party elections */ Added link to Moldovan election 1990~~~~,22189,212.137.36.230,,,
0,212.137.36.230,40494892,434227694,434227494,0,Dissolution of the Soviet Union,2011-06-14T12:40:06Z,/* Multi-party elections */ Added link to Latvian election 1990 ~~~~,22151,212.137.36.230,,,
0,212.137.36.230,40494892,434227494,434227212,0,Dissolution of the Soviet Union,2011-06-14T12:38:30Z,/* Multi-party elections */ Added link to Estonian election 1990 ~~~~,22114,212.137.36.230,,,
0,212.137.36.230,40494892,434227212,434226479,0,Dissolution of the Soviet Union,2011-06-14T12:36:19Z,/* Multi-party elections */ Added link to lithuania election 1990. ~~~~,22075,212.137.36.230,,,
0,212.137.36.230,40494892,434226479,434221167,0,Dissolution of the Soviet Union,2011-06-14T12:30:08Z,Intro - typo fixed plus new links ~~~~,22035,212.137.36.230,,,
0,212.137.36.230,40494892,434221167,434216599,0,Dissolution of the Soviet Union,2011-06-14T11:40:46Z,Re-written intro ~~~~,21946,212.137.36.230,,,
0,212.137.36.230,40494892,434216599,434216254,0,Dissolution of the Soviet Union,2011-06-14T11:03:07Z,Amended intro to remove repetition.~~~~,21214,212.137.36.230,,,
0,212.137.36.230,40494892,434216254,434188835,0,Dissolution of the Soviet Union,2011-06-14T11:00:19Z,Amended intro  - independence of republics 'from 11 Mar 1990 to 25 Dec 1991'  - not 'on 25 Dec 1991'.~~~~,21542,212.137.36.230,,,
0,212.137.36.230,40494892,434060361,432533065,0,Dissolution of the Soviet Union,2011-06-13T14:28:58Z,Added section giving independence chronology. ~~~~,19496,212.137.36.230,,,
0,212.137.36.230,2060900,434053323,434052468,0,Breakup of Yugoslavia,2011-06-13T13:34:44Z,/* Secession and War (1991-1992) */ Renamed heading~~~~,54354,212.137.36.230,,,
0,212.137.36.230,2060900,434052468,434051514,0,Breakup of Yugoslavia,2011-06-13T13:27:02Z,/* Independence Referendums & Independence Declarations */ Added when new states joned UN. ~~~~,54366,212.137.36.230,,,
0,212.137.36.230,2060900,434051514,434049123,0,Breakup of Yugoslavia,2011-06-13T13:19:16Z,/* Final Breakup (2006-2008) */ Reworded para and included suspension from UN with date ~~~~,54165,212.137.36.230,,,
0,212.137.36.230,2060900,434049123,434045189,0,Breakup of Yugoslavia,2011-06-13T12:59:10Z,/* Final Breakup (2006-2008) */ Added more prercise dates and more links. ~~~~,54167,212.137.36.230,,,
0,212.137.36.230,2060900,434045189,434042574,0,Breakup of Yugoslavia,2011-06-13T12:21:53Z,/* Final Breakup (2006-2008) */ Re-worded final breakup section. ~~~~,53787,212.137.36.230,,,
0,212.137.36.230,2060900,434042574,434042223,0,Breakup of Yugoslavia,2011-06-13T11:57:39Z,/* Independence Referendums & Independence Declarations */ Added links to new countries. ~~~~,53979,212.137.36.230,,,
0,212.137.36.230,2060900,434042223,433868582,0,Breakup of Yugoslavia,2011-06-13T11:54:46Z,Added 2 new headers 'Kosovo War' & 'Final Breakup 2009-2008'~~~~,53963,212.137.36.230,,,
0,212.137.36.230,7846293,434038870,422816443,0,HM Prison Hull,2011-06-13T11:21:30Z,/* The prison today */,3173,212.137.36.230,,,
0,212.137.36.230,18953598,434032386,434032175,0,David Bentley (bishop of Barbados),2011-06-13T10:16:11Z,,2703,212.137.36.230,,,
0,212.137.36.230,18953598,434032175,434032118,0,David Bentley (bishop of Barbados),2011-06-13T10:14:14Z,,2782,212.137.36.230,,,
0,212.137.36.230,18953598,434032118,415796933,0,David Bentley (bishop of Barbados),2011-06-13T10:13:38Z,Link to website of Diocese,2781,212.137.36.230,,,
0,212.137.36.230,5574,433574183,433572812,0,History of Croatia,2011-06-10T16:01:24Z,/* Towards Independence (1980-1991) */ Added Declaration of Independence 25 Jun 1991. ~~~,43654,212.137.36.230,,,
0,212.137.36.230,5574,433572812,433572037,0,History of Croatia,2011-06-10T15:51:46Z,Moved two paragraphs from 'War of Independence' section to 'Towards Independence' section as they discuss pre-independence events. ~~~~,43497,212.137.36.230,,,
0,212.137.36.230,5574,433572037,433570925,0,History of Croatia,2011-06-10T15:46:10Z,/* Communist Yugoslavia (1945–1991) */ Added two subheadings dividing into Tito and post-Tito sections ~~~~,43496,212.137.36.230,,,
0,212.137.36.230,5574,433570925,433570749,0,History of Croatia,2011-06-10T15:37:50Z,/* Republic of Croatia */ Added dates to header to match other headers. ~~~~,43420,212.137.36.230,,,
0,212.137.36.230,5574,433570749,433570100,0,History of Croatia,2011-06-10T15:36:38Z,/* Tuđman: Peacetime Presidency (1995-1999) */ Fixed missing Ref '>'~~~~,43401,212.137.36.230,,,
0,212.137.36.230,5574,433570100,433569651,0,History of Croatia,2011-06-10T15:32:15Z,/* Tuđman late rule (1995-1999) */ Renamed heading 'Peacetime Presidency' from 'late years'. More descriptive. ~~~~,43573,212.137.36.230,,,
0,212.137.36.230,5574,433569651,433569168,0,History of Croatia,2011-06-10T15:28:57Z,/* Yugoslav Wars (1991–1995) */ Renamed heading from Yugoslav Wars to Croatian War of Independence. ~~~~,43561,212.137.36.230,,,
0,212.137.36.230,5574,433569168,422596848,0,History of Croatia,2011-06-10T15:25:10Z,/* SFR Yugoslavia (1945–1991) */ Renamed heading to read Communist Yugoslavia rather than SFR Yugoslavia.  Clearer. ~~~~,43546,212.137.36.230,,,
